vaccine_uptake,unmitigated_reproduction_rate,strategy,vaccinate_kids,vaccinated_infected_arrivals,week,percentile_50th,percentile_95th,percentile_5th,borders_open
90% Vaccinated,4.5,ME_ME_ME,1,12.5,33,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,34,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,35,0.0,2.15,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,36,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,37,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,38,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,39,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,40,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,41,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,42,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,43,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,44,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,45,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,46,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,47,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,48,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,49,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,50,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,51,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,52,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_ME,1,12.5,53,96.5,102.05,90.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,54,136.0,157.1,121.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,55,143.0,195.45,119.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,56,148.0,208.0,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,57,144.0,184.6,111.85,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,58,140.0,184.4,111.9,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,59,140.0,200.2,116.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,60,140.0,200.0,108.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,61,145.0,200.0,114.8,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,62,140.0,196.2,108.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,63,140.0,188.0,112.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,64,140.0,188.0,111.9,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,65,140.0,196.0,113.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,66,141.0,196.2,115.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,67,139.5,184.0,108.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,68,140.0,188.2,116.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,69,140.0,200.2,113.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,70,140.0,192.15,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,71,136.5,212.0,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,72,136.0,204.0,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,73,137.5,184.0,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,74,148.0,188.2,111.8,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,75,139.0,192.0,114.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,76,136.0,192.0,113.9,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,77,135.0,192.0,110.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,78,133.0,184.2,109.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,79,135.0,192.2,115.85,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,80,136.0,192.0,107.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,81,132.0,200.0,110.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,82,133.0,204.2,110.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,83,133.0,192.0,112.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,84,136.5,192.0,111.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,85,132.0,188.0,110.85,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,86,136.0,188.2,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,87,136.0,180.6,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,88,136.0,184.1,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,89,136.0,196.0,112.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,90,133.5,180.6,110.9,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,91,132.5,192.0,107.85,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,92,136.0,188.0,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,93,136.0,201.0,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,94,137.0,184.6,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,95,134.0,188.2,112.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,96,140.0,192.2,112.9,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,97,131.0,200.0,110.8,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,98,132.0,200.0,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,99,131.0,188.0,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,100,135.0,192.2,113.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,101,136.0,196.0,111.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,102,131.5,196.2,108.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,103,133.5,188.0,112.0,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,104,136.0,192.2,112.95,1
90% Vaccinated,4.5,ME_ME_ME,1,12.5,105,20.0,36.0,12.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,0,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,1,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,2,0.0,1.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,3,0.0,3.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,4,0.0,7.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,5,0.0,9.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,6,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,7,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,8,0.0,22.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,9,0.0,27.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,10,0.0,34.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,11,0.0,39.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,12,0.0,44.25,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,13,0.0,54.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,14,0.0,48.2,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,15,0.0,49.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,16,1.0,51.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,17,0.0,48.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,18,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,19,1.0,51.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,20,0.0,45.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,21,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,22,0.5,47.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,23,0.5,45.4,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,24,1.0,44.35,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,25,0.5,45.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,26,1.0,49.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,27,1.0,38.2,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,28,0.5,43.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,29,1.0,38.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,30,1.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,31,0.0,37.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,32,0.0,32.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,33,0.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,34,0.0,34.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,35,0.0,32.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,36,0.0,34.2,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,37,0.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,38,0.0,26.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,39,0.0,20.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,40,0.0,23.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,41,0.0,23.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,42,0.0,26.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,43,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,44,1.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,45,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,46,1.0,27.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,47,0.5,22.5,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,48,0.0,29.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,49,0.0,35.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,50,0.0,40.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,51,0.0,46.55,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,52,0.0,34.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,0,0.02,53,0.0,30.15,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,54,1.0,36.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,55,1.0,37.35,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,56,1.0,41.25,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,57,1.0,49.05,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,58,2.0,58.15,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,59,2.0,84.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,60,2.5,102.5,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,61,4.0,154.55,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,62,6.0,232.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,63,5.0,341.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,64,6.0,385.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,65,7.5,577.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,66,9.0,689.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,67,11.0,505.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,68,12.5,586.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,69,17.0,791.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,70,20.0,898.4,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,71,23.0,800.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,72,30.5,976.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,73,43.0,881.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,74,44.0,928.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,75,55.0,948.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,76,64.0,881.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,77,81.0,867.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,78,89.5,804.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,79,90.5,672.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,80,104.5,801.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,81,97.5,889.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,82,121.0,935.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,83,102.0,850.4,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,84,106.5,976.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,85,120.0,913.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,86,114.0,865.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,87,124.5,917.4,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,88,140.0,930.4,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,89,166.0,1021.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,90,170.0,1089.6,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,91,198.0,1008.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,92,206.0,896.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,93,188.0,848.8,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,94,200.0,800.8,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,95,220.0,932.0,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,96,234.0,806.4,0.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,97,250.0,985.6,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,98,232.0,977.6,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,99,260.0,946.4,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,100,222.0,1088.8,0.95,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,101,206.0,928.8,1.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,102,210.0,912.8,1.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,103,210.0,948.8,1.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,104,232.0,882.4,1.0,1
50% Vaccinated,4.5,ME_ME_TS,0,0.02,105,28.0,114.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,1,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,2,0.0,1.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,3,0.0,3.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,4,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,5,0.0,10.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,6,0.0,17.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,7,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,8,0.0,24.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,9,0.0,26.4,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,10,0.0,31.6,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,11,0.0,33.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,12,0.0,37.35,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,13,0.0,40.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,14,0.0,37.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,15,0.0,27.85,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,16,0.0,25.7,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,17,0.0,30.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,18,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,19,0.0,33.25,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,20,0.0,29.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,21,0.0,37.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,22,0.0,23.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,23,0.0,25.65,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,24,0.0,33.2,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,25,0.0,26.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,26,0.0,25.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,27,0.0,22.2,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,28,0.0,16.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,29,0.0,17.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,30,0.0,13.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,31,0.0,13.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,32,0.0,11.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,33,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,34,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,35,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,36,0.0,10.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,37,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,38,0.0,9.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,39,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,40,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,41,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,42,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,43,0.0,6.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,44,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,45,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,46,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,47,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,48,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,49,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,50,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,51,0.0,8.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,52,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,0,0.02,53,0.0,8.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,54,0.0,8.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,55,0.0,9.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,56,0.0,9.3,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,57,1.0,11.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,58,1.0,11.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,59,1.0,13.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,60,1.0,18.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,61,2.0,17.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,62,2.0,20.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,63,2.0,20.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,64,2.0,22.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,65,2.0,23.5,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,66,2.0,30.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,67,2.0,35.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,68,3.5,39.45,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,69,3.0,51.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,70,3.0,57.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,71,3.5,66.2,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,72,3.5,63.8,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,73,4.0,73.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,74,3.0,79.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,75,3.5,69.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,76,4.0,71.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,77,3.5,68.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,78,3.0,72.45,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,79,4.0,89.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,80,3.0,79.85,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,81,2.0,80.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,82,3.0,91.65,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,83,2.5,105.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,84,3.0,162.95,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,85,2.0,209.6,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,86,3.0,208.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,87,3.5,184.2,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,88,3.0,100.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,89,4.0,125.95,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,90,4.0,153.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,91,3.5,208.45,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,92,3.0,216.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,93,3.0,260.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,94,2.5,226.6,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,95,3.0,248.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,96,3.0,173.6,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,97,3.0,220.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,98,5.0,235.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,99,4.0,243.2,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,100,4.0,268.4,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,101,4.0,244.6,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,102,4.0,201.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,103,5.5,296.2,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,104,5.0,257.2,0.0,1
70% Vaccinated,4.5,ME_ME_TS,0,0.02,105,1.0,32.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,0,0.02,0,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,1,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,2,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,3,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,4,0.0,6.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,5,0.0,10.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,6,0.0,16.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,7,0.0,13.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,8,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,9,0.0,22.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,10,0.0,25.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,11,0.0,24.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,12,0.0,23.2,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,13,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,14,0.0,25.7,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,15,0.0,30.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,16,0.0,23.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,17,0.0,23.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,18,0.0,23.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,19,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,20,0.0,21.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,21,0.0,17.2,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,22,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,23,0.0,15.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,24,0.0,13.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,25,0.0,8.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,26,0.0,5.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,27,0.0,5.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,28,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,29,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,0,0.02,30,0.0,3.0,0.0,0
