"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
75,75,60,"Tight Suppression",1,2.5,9000,0.757054961286485
90,75,60,"Tight Suppression",1,2.5,9000,0.877202699659392
50,90,60,"Tight Suppression",1,2.5,9000,0.346123976632953
75,90,60,"Tight Suppression",1,2.5,9000,0.699452750384808
90,90,60,"Tight Suppression",1,2.5,9000,0.257148473290727
50,50,75,"Tight Suppression",1,2.5,9000,0.0862500937655568
75,50,75,"Tight Suppression",1,2.5,9000,0.216889155795798
90,50,75,"Tight Suppression",1,2.5,9000,0.760917985346168
50,75,75,"Tight Suppression",1,2.5,9000,0.208085513906553
75,75,75,"Tight Suppression",1,2.5,9000,0.353035634150729
90,75,75,"Tight Suppression",1,2.5,9000,0.551978155272081
50,90,75,"Tight Suppression",1,2.5,9000,0.907890064176172
75,90,75,"Tight Suppression",1,2.5,9000,0.340007091639563
90,90,75,"Tight Suppression",1,2.5,9000,0.167623767163604
50,50,90,"Tight Suppression",1,2.5,9000,0.112066548317671
75,50,90,"Tight Suppression",1,2.5,9000,0.0797052963171154
90,50,90,"Tight Suppression",1,2.5,9000,0.852472288766876
50,75,90,"Tight Suppression",1,2.5,9000,0.851252933498472
75,75,90,"Tight Suppression",1,2.5,9000,0.0289908444974571
90,75,90,"Tight Suppression",1,2.5,9000,0.1170438232366
50,90,90,"Tight Suppression",1,2.5,9000,0.348025740124285
75,90,90,"Tight Suppression",1,2.5,9000,0.142849015537649
90,90,90,"Tight Suppression",1,2.5,9000,0.813595564104617
50,50,60,"Moderate Elimination",1,2.5,9000,0.806821001693606
75,50,60,"Moderate Elimination",1,2.5,9000,0.342507542576641
90,50,60,"Moderate Elimination",1,2.5,9000,0.910506094107404
50,75,60,"Moderate Elimination",1,2.5,9000,0.87142550223507
75,75,60,"Moderate Elimination",1,2.5,9000,0.873130693100393
90,75,60,"Moderate Elimination",1,2.5,9000,0.669516164576635
50,90,60,"Moderate Elimination",1,2.5,9000,0.987790640676394
75,90,60,"Moderate Elimination",1,2.5,9000,0.592791025992483
90,90,60,"Moderate Elimination",1,2.5,9000,0.507964424556121
50,50,75,"Moderate Elimination",1,2.5,9000,0.718355486169457
75,50,75,"Moderate Elimination",1,2.5,9000,0.397975070402026
90,50,75,"Moderate Elimination",1,2.5,9000,0.799740725662559
50,75,75,"Moderate Elimination",1,2.5,9000,0.89066101051867
75,75,75,"Moderate Elimination",1,2.5,9000,0.402677259873599
90,75,75,"Moderate Elimination",1,2.5,9000,0.78432251396589
50,90,75,"Moderate Elimination",1,2.5,9000,0.391983737004921
75,90,75,"Moderate Elimination",1,2.5,9000,0.094008503947407
90,90,75,"Moderate Elimination",1,2.5,9000,0.882779208710417
50,50,90,"Moderate Elimination",1,2.5,9000,0.5465336618945
75,50,90,"Moderate Elimination",1,2.5,9000,0.0679477651137859
90,50,90,"Moderate Elimination",1,2.5,9000,0.21875144680962
50,75,90,"Moderate Elimination",1,2.5,9000,0.926181557122618
75,75,90,"Moderate Elimination",1,2.5,9000,0.252798309549689
90,75,90,"Moderate Elimination",1,2.5,9000,0.273047003429383
50,90,90,"Moderate Elimination",1,2.5,9000,0.626989478245378
75,90,90,"Moderate Elimination",1,2.5,9000,0.37897154642269
90,90,90,"Moderate Elimination",1,2.5,9000,0.968968928325921
50,50,60,"Aggressive Elimination",1,2.5,9000,0.191958213690668
75,50,60,"Aggressive Elimination",1,2.5,9000,0.113864535000175
90,50,60,"Aggressive Elimination",1,2.5,9000,0.418944234261289
50,75,60,"Aggressive Elimination",1,2.5,9000,0.148529839701951
75,75,60,"Aggressive Elimination",1,2.5,9000,0.528796894242987
90,75,60,"Aggressive Elimination",1,2.5,9000,0.615598747273907
50,90,60,"Aggressive Elimination",1,2.5,9000,0.603319937363267
75,90,60,"Aggressive Elimination",1,2.5,9000,0.918661611620337
90,90,60,"Aggressive Elimination",1,2.5,9000,0.889818456955254
50,50,75,"Aggressive Elimination",1,2.5,9000,0.341534616425633
75,50,75,"Aggressive Elimination",1,2.5,9000,0.524646122939885
90,50,75,"Aggressive Elimination",1,2.5,9000,0.348763420246542
50,75,75,"Aggressive Elimination",1,2.5,9000,0.724528898019344
75,75,75,"Aggressive Elimination",1,2.5,9000,0.0678164353594184
90,75,75,"Aggressive Elimination",1,2.5,9000,0.113876521820202
50,90,75,"Aggressive Elimination",1,2.5,9000,0.00441339518874884
75,90,75,"Aggressive Elimination",1,2.5,9000,0.641621185233817
90,90,75,"Aggressive Elimination",1,2.5,9000,0.456375312525779
50,50,90,"Aggressive Elimination",1,2.5,9000,0.740905919577926
75,50,90,"Aggressive Elimination",1,2.5,9000,0.284445587545633
90,50,90,"Aggressive Elimination",1,2.5,9000,0.528391039231792
50,75,90,"Aggressive Elimination",1,2.5,9000,0.411640485515818
75,75,90,"Aggressive Elimination",1,2.5,9000,0.39264321140945
90,75,90,"Aggressive Elimination",1,2.5,9000,0.0477359930519015
50,90,90,"Aggressive Elimination",1,2.5,9000,0.749050602549687
75,90,90,"Aggressive Elimination",1,2.5,9000,0.702438510023057
90,90,90,"Aggressive Elimination",1,2.5,9000,0.111009053653106
50,50,60,"Loose Suppression",0,3.125,9000,0.65752374776639
75,50,60,"Loose Suppression",0,3.125,9000,0.399138631299138
90,50,60,"Loose Suppression",0,3.125,9000,0.33392698969692
50,75,60,"Loose Suppression",0,3.125,9000,0.616612868383527
75,75,60,"Loose Suppression",0,3.125,9000,0.143560835858807
90,75,60,"Loose Suppression",0,3.125,9000,0.328652491327375
50,90,60,"Loose Suppression",0,3.125,9000,0.828864550683647
75,90,60,"Loose Suppression",0,3.125,9000,0.947833532467484
90,90,60,"Loose Suppression",0,3.125,9000,0.214207409415394
50,50,75,"Loose Suppression",0,3.125,9000,0.478533541085199
75,50,75,"Loose Suppression",0,3.125,9000,0.150510965147987
90,50,75,"Loose Suppression",0,3.125,9000,0.112619620980695
50,75,75,"Loose Suppression",0,3.125,9000,0.654860062757507
75,75,75,"Loose Suppression",0,3.125,9000,0.144968123873696
90,75,75,"Loose Suppression",0,3.125,9000,0.568974491907284
50,90,75,"Loose Suppression",0,3.125,9000,0.142206527525559
75,90,75,"Loose Suppression",0,3.125,9000,0.511236257851124
90,90,75,"Loose Suppression",0,3.125,9000,0.690564114367589
50,50,90,"Loose Suppression",0,3.125,9000,0.510514827212319
75,50,90,"Loose Suppression",0,3.125,9000,0.607687938725576
90,50,90,"Loose Suppression",0,3.125,9000,0.171676680445671
50,75,90,"Loose Suppression",0,3.125,9000,0.918782172724605
75,75,90,"Loose Suppression",0,3.125,9000,0.122413440840319
90,75,90,"Loose Suppression",0,3.125,9000,0.50303218094632
50,90,90,"Loose Suppression",0,3.125,9000,0.548405196052045
75,90,90,"Loose Suppression",0,3.125,9000,0.136642002733424
90,90,90,"Loose Suppression",0,3.125,9000,0.327431574929506
50,50,60,"Tight Suppression",0,3.125,9000,0.690640880959108
75,50,60,"Tight Suppression",0,3.125,9000,0.286843152716756
90,50,60,"Tight Suppression",0,3.125,9000,0.917564677307382
50,75,60,"Tight Suppression",0,3.125,9000,0.236561468103901
75,75,60,"Tight Suppression",0,3.125,9000,0.566545920679346
90,75,60,"Tight Suppression",0,3.125,9000,0.122057785280049
50,90,60,"Tight Suppression",0,3.125,9000,0.380906017264351
75,90,60,"Tight Suppression",0,3.125,9000,0.955477037467062
90,90,60,"Tight Suppression",0,3.125,9000,0.324715273221955
50,50,75,"Tight Suppression",0,3.125,9000,0.0778504735790193
75,50,75,"Tight Suppression",0,3.125,9000,0.790822270559147
90,50,75,"Tight Suppression",0,3.125,9000,0.975999255897477
50,75,75,"Tight Suppression",0,3.125,9000,0.0536274609621614
75,75,75,"Tight Suppression",0,3.125,9000,0.0721302104648203
90,75,75,"Tight Suppression",0,3.125,9000,0.503327208571136
50,90,75,"Tight Suppression",0,3.125,9000,0.831535641802475
75,90,75,"Tight Suppression",0,3.125,9000,0.296279428526759
90,90,75,"Tight Suppression",0,3.125,9000,0.157098788768053
50,50,90,"Tight Suppression",0,3.125,9000,0.601272680098191
75,50,90,"Tight Suppression",0,3.125,9000,0.188798539806157
90,50,90,"Tight Suppression",0,3.125,9000,0.627088003559038
50,75,90,"Tight Suppression",0,3.125,9000,0.281752400798723
75,75,90,"Tight Suppression",0,3.125,9000,0.576156201306731
90,75,90,"Tight Suppression",0,3.125,9000,0.337068823631853
50,90,90,"Tight Suppression",0,3.125,9000,0.409767654025927
75,90,90,"Tight Suppression",0,3.125,9000,0.330811508465558
90,90,90,"Tight Suppression",0,3.125,9000,0.652305136900395
50,50,60,"Moderate Elimination",0,3.125,9000,0.334617498330772
75,50,60,"Moderate Elimination",0,3.125,9000,0.430809683632106
90,50,60,"Moderate Elimination",0,3.125,9000,0.334821922937408
50,75,60,"Moderate Elimination",0,3.125,9000,0.872800959274173
75,75,60,"Moderate Elimination",0,3.125,9000,0.13963342551142
90,75,60,"Moderate Elimination",0,3.125,9000,0.295871617970988
50,90,60,"Moderate Elimination",0,3.125,9000,0.330052652163431
75,90,60,"Moderate Elimination",0,3.125,9000,0.300481884973124
90,90,60,"Moderate Elimination",0,3.125,9000,0.650501862866804
50,50,75,"Moderate Elimination",0,3.125,9000,0.335611436516047
75,50,75,"Moderate Elimination",0,3.125,9000,0.769045366207138
90,50,75,"Moderate Elimination",0,3.125,9000,0.350815178593621
50,75,75,"Moderate Elimination",0,3.125,9000,0.680157453985885
75,75,75,"Moderate Elimination",0,3.125,9000,0.710902401944622
90,75,75,"Moderate Elimination",0,3.125,9000,0.752104891464114
50,90,75,"Moderate Elimination",0,3.125,9000,0.67470002011396
75,90,75,"Moderate Elimination",0,3.125,9000,0.944367074407637
90,90,75,"Moderate Elimination",0,3.125,9000,0.587990166386589
50,50,90,"Moderate Elimination",0,3.125,9000,0.0786207728087902
75,50,90,"Moderate Elimination",0,3.125,9000,0.398195551708341
90,50,90,"Moderate Elimination",0,3.125,9000,0.503474667202681
50,75,90,"Moderate Elimination",0,3.125,9000,0.760667718015611
75,75,90,"Moderate Elimination",0,3.125,9000,0.557772069005296
90,75,90,"Moderate Elimination",0,3.125,9000,0.680715453578159
50,90,90,"Moderate Elimination",0,3.125,9000,0.563370847143233
75,90,90,"Moderate Elimination",0,3.125,9000,0.925179891753942
90,90,90,"Moderate Elimination",0,3.125,9000,0.288566024508327
50,50,60,"Aggressive Elimination",0,3.125,9000,0.403020882047713
75,50,60,"Aggressive Elimination",0,3.125,9000,0.058344526682049
90,50,60,"Aggressive Elimination",0,3.125,9000,0.104675634065643
50,75,60,"Aggressive Elimination",0,3.125,9000,0.909717545844615
75,75,60,"Aggressive Elimination",0,3.125,9000,0.645037996815518
90,75,60,"Aggressive Elimination",0,3.125,9000,0.313341232948005
50,90,60,"Aggressive Elimination",0,3.125,9000,0.0307468532118946
75,90,60,"Aggressive Elimination",0,3.125,9000,0.345500344410539
90,90,60,"Aggressive Elimination",0,3.125,9000,0.141768286935985
50,50,75,"Aggressive Elimination",0,3.125,9000,0.378281962126493
75,50,75,"Aggressive Elimination",0,3.125,9000,0.840328956022859
90,50,75,"Aggressive Elimination",0,3.125,9000,0.11719482508488
50,75,75,"Aggressive Elimination",0,3.125,9000,0.115325787104666
75,75,75,"Aggressive Elimination",0,3.125,9000,0.33316257270053
90,75,75,"Aggressive Elimination",0,3.125,9000,0.531660519074649
50,90,75,"Aggressive Elimination",0,3.125,9000,0.527827491285279
75,90,75,"Aggressive Elimination",0,3.125,9000,0.0170074161142111
90,90,75,"Aggressive Elimination",0,3.125,9000,0.857072312152013
50,50,90,"Aggressive Elimination",0,3.125,9000,0.04127496201545
75,50,90,"Aggressive Elimination",0,3.125,9000,0.300602610455826
90,50,90,"Aggressive Elimination",0,3.125,9000,0.663687294116244
50,75,90,"Aggressive Elimination",0,3.125,9000,0.780149669386446
75,75,90,"Aggressive Elimination",0,3.125,9000,0.439497154671699
90,75,90,"Aggressive Elimination",0,3.125,9000,0.885823772288859
50,90,90,"Aggressive Elimination",0,3.125,9000,0.516538614872843
75,90,90,"Aggressive Elimination",0,3.125,9000,0.258858526591212
90,90,90,"Aggressive Elimination",0,3.125,9000,0.544669608585536
50,50,60,"Loose Suppression",1,3.125,9000,0.611580768134445
75,50,60,"Loose Suppression",1,3.125,9000,0.997075292281806
90,50,60,"Loose Suppression",1,3.125,9000,0.748103518504649
50,75,60,"Loose Suppression",1,3.125,9000,0.953168673207983
75,75,60,"Loose Suppression",1,3.125,9000,0.223326624836773
90,75,60,"Loose Suppression",1,3.125,9000,0.807070407783613
50,90,60,"Loose Suppression",1,3.125,9000,0.306701745139435
75,90,60,"Loose Suppression",1,3.125,9000,0.607731575611979
90,90,60,"Loose Suppression",1,3.125,9000,0.264846437843516
50,50,75,"Loose Suppression",1,3.125,9000,0.920999883441254
75,50,75,"Loose Suppression",1,3.125,9000,0.338256174465641
90,50,75,"Loose Suppression",1,3.125,9000,0.114793728571385
50,75,75,"Loose Suppression",1,3.125,9000,0.585562519961968
75,75,75,"Loose Suppression",1,3.125,9000,0.515616571297869
90,75,75,"Loose Suppression",1,3.125,9000,0.613125168019906
50,90,75,"Loose Suppression",1,3.125,9000,0.220354923512787
75,90,75,"Loose Suppression",1,3.125,9000,0.204636159120128
90,90,75,"Loose Suppression",1,3.125,9000,0.18673406727612
50,50,90,"Loose Suppression",1,3.125,9000,0.613505412591621
75,50,90,"Loose Suppression",1,3.125,9000,0.471326399594545
90,50,90,"Loose Suppression",1,3.125,9000,0.725560366408899
50,75,90,"Loose Suppression",1,3.125,9000,0.601944232592359
75,75,90,"Loose Suppression",1,3.125,9000,0.362889435142279
90,75,90,"Loose Suppression",1,3.125,9000,0.340602849842981
50,90,90,"Loose Suppression",1,3.125,9000,0.399038535309955
75,90,90,"Loose Suppression",1,3.125,9000,0.600603761849925
90,90,90,"Loose Suppression",1,3.125,9000,0.305374364601448
50,50,60,"Tight Suppression",1,3.125,9000,0.0761641841381788
75,50,60,"Tight Suppression",1,3.125,9000,0.276046844664961
90,50,60,"Tight Suppression",1,3.125,9000,0.360362110426649
50,75,60,"Tight Suppression",1,3.125,9000,0.107030200073496
75,75,60,"Tight Suppression",1,3.125,9000,0.314590002410114
90,75,60,"Tight Suppression",1,3.125,9000,0.493629039963707
50,90,60,"Tight Suppression",1,3.125,9000,0.24063659645617
75,90,60,"Tight Suppression",1,3.125,9000,0.565576955676079
90,90,60,"Tight Suppression",1,3.125,9000,0.374836683971807
50,50,75,"Tight Suppression",1,3.125,9000,0.444533291272819
75,50,75,"Tight Suppression",1,3.125,9000,0.16956249717623
90,50,75,"Tight Suppression",1,3.125,9000,0.633769920794293
50,75,75,"Tight Suppression",1,3.125,9000,0.121809936128557
75,75,75,"Tight Suppression",1,3.125,9000,0.459246342536062
90,75,75,"Tight Suppression",1,3.125,9000,0.510211158078164
50,90,75,"Tight Suppression",1,3.125,9000,0.209697467274964
75,90,75,"Tight Suppression",1,3.125,9000,0.704011124558747
90,90,75,"Tight Suppression",1,3.125,9000,0.53041679225862
50,50,90,"Tight Suppression",1,3.125,9000,0.795705665135756
75,50,90,"Tight Suppression",1,3.125,9000,0.299181476701051
90,50,90,"Tight Suppression",1,3.125,9000,0.736233976436779
50,75,90,"Tight Suppression",1,3.125,9000,0.225744850700721
75,75,90,"Tight Suppression",1,3.125,9000,0.411824873648584
90,75,90,"Tight Suppression",1,3.125,9000,0.478672966128215
50,90,90,"Tight Suppression",1,3.125,9000,0.782636262476444
75,90,90,"Tight Suppression",1,3.125,9000,0.595383472973481
90,90,90,"Tight Suppression",1,3.125,9000,0.674147489247844
50,50,60,"Moderate Elimination",1,3.125,9000,0.486315481364727
75,50,60,"Moderate Elimination",1,3.125,9000,0.761345287552103
90,50,60,"Moderate Elimination",1,3.125,9000,0.921680125640705
50,75,60,"Moderate Elimination",1,3.125,9000,0.972305241506547
75,75,60,"Moderate Elimination",1,3.125,9000,0.528400441166013
90,75,60,"Moderate Elimination",1,3.125,9000,0.817857453832403
50,90,60,"Moderate Elimination",1,3.125,9000,0.87732395902276
75,90,60,"Moderate Elimination",1,3.125,9000,0.680540935136378
90,90,60,"Moderate Elimination",1,3.125,9000,0.684712327551097
50,50,75,"Moderate Elimination",1,3.125,9000,0.857702946057543
75,50,75,"Moderate Elimination",1,3.125,9000,0.686395898461342
90,50,75,"Moderate Elimination",1,3.125,9000,0.328248530393466
50,75,75,"Moderate Elimination",1,3.125,9000,0.445301364408806
75,75,75,"Moderate Elimination",1,3.125,9000,0.807513263775036
90,75,75,"Moderate Elimination",1,3.125,9000,0.671422058949247
50,90,75,"Moderate Elimination",1,3.125,9000,0.612209523329511
75,90,75,"Moderate Elimination",1,3.125,9000,0.0180435832589865
90,90,75,"Moderate Elimination",1,3.125,9000,0.0878693298436701
50,50,90,"Moderate Elimination",1,3.125,9000,0.594972154125571
75,50,90,"Moderate Elimination",1,3.125,9000,0.325023548677564
90,50,90,"Moderate Elimination",1,3.125,9000,0.73758978000842
50,75,90,"Moderate Elimination",1,3.125,9000,0.957661135820672
75,75,90,"Moderate Elimination",1,3.125,9000,0.886901064775884
90,75,90,"Moderate Elimination",1,3.125,9000,0.517376973060891
50,90,90,"Moderate Elimination",1,3.125,9000,0.532840575091541
75,90,90,"Moderate Elimination",1,3.125,9000,0.610787283629179
90,90,90,"Moderate Elimination",1,3.125,9000,0.0399413970299065
50,50,60,"Aggressive Elimination",1,3.125,9000,0.223710473161191
75,50,60,"Aggressive Elimination",1,3.125,9000,0.852016899734735
90,50,60,"Aggressive Elimination",1,3.125,9000,0.318118498893455
50,75,60,"Aggressive Elimination",1,3.125,9000,0.723101339302957
75,75,60,"Aggressive Elimination",1,3.125,9000,0.32171016279608
90,75,60,"Aggressive Elimination",1,3.125,9000,0.0469974980223924
50,90,60,"Aggressive Elimination",1,3.125,9000,0.613865696359426
75,90,60,"Aggressive Elimination",1,3.125,9000,0.0744978121947497
90,90,60,"Aggressive Elimination",1,3.125,9000,0.43237055465579
50,50,75,"Aggressive Elimination",1,3.125,9000,0.322830175049603
75,50,75,"Aggressive Elimination",1,3.125,9000,0.397119134431705
90,50,75,"Aggressive Elimination",1,3.125,9000,0.226370671996847
50,75,75,"Aggressive Elimination",1,3.125,9000,0.238601142074913
75,75,75,"Aggressive Elimination",1,3.125,9000,0.50066531682387
90,75,75,"Aggressive Elimination",1,3.125,9000,0.558258007280529
50,90,75,"Aggressive Elimination",1,3.125,9000,0.345037946244702
75,90,75,"Aggressive Elimination",1,3.125,9000,0.665350448340178
90,90,75,"Aggressive Elimination",1,3.125,9000,0.775328854098916
50,50,90,"Aggressive Elimination",1,3.125,9000,0.252078117337078
75,50,90,"Aggressive Elimination",1,3.125,9000,0.247405081056058
90,50,90,"Aggressive Elimination",1,3.125,9000,0.300470856716856
50,75,90,"Aggressive Elimination",1,3.125,9000,0.303844439797103
75,75,90,"Aggressive Elimination",1,3.125,9000,0.212613399140537
90,75,90,"Aggressive Elimination",1,3.125,9000,0.660199796780944
50,90,90,"Aggressive Elimination",1,3.125,9000,0.804618089925498
75,90,90,"Aggressive Elimination",1,3.125,9000,0.115182942710817
90,90,90,"Aggressive Elimination",1,3.125,9000,0.383693374460563
50,50,60,"Loose Suppression",0,3.75,9000,0.407439148984849
75,50,60,"Loose Suppression",0,3.75,9000,0.114595245569944
90,50,60,"Loose Suppression",0,3.75,9000,0.252127412939444
50,75,60,"Loose Suppression",0,3.75,9000,0.715374410385266
75,75,60,"Loose Suppression",0,3.75,9000,0.184223285876215
90,75,60,"Loose Suppression",0,3.75,9000,0.513471680926159
50,90,60,"Loose Suppression",0,3.75,9000,0.448310879291967
75,90,60,"Loose Suppression",0,3.75,9000,0.618372681317851
90,90,60,"Loose Suppression",0,3.75,9000,0.539105370640755
50,50,75,"Loose Suppression",0,3.75,9000,0.119746811920777
75,50,75,"Loose Suppression",0,3.75,9000,0.222534182248637
90,50,75,"Loose Suppression",0,3.75,9000,0.706281895749271
50,75,75,"Loose Suppression",0,3.75,9000,0.434019186068326
75,75,75,"Loose Suppression",0,3.75,9000,0.763494428712875
90,75,75,"Loose Suppression",0,3.75,9000,0.578228930011392
50,90,75,"Loose Suppression",0,3.75,9000,0.0132198582869023
75,90,75,"Loose Suppression",0,3.75,9000,0.640450675506145
90,90,75,"Loose Suppression",0,3.75,9000,0.588798922020942
50,50,90,"Loose Suppression",0,3.75,9000,0.826028455747291
