vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,48,19.29,52.78,5.53,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,49,18.64,50.98,5.57,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,50,20.57,50.34,7.29,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,51,23.14,58.11,8.12,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,52,23.14,60.69,8.98,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,53,23.14,59.27,9.0,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,54,24.43,70.91,11.46,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,55,26.14,81.45,10.26,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,56,24.43,73.48,9.0,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,57,24.43,73.35,9.41,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,58,23.14,78.56,7.67,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,59,22.93,73.41,8.94,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,60,23.14,73.61,8.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,61,21.86,69.62,8.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,62,23.79,74.06,7.69,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,63,20.57,64.8,7.69,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,64,19.29,83.64,6.41,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,65,19.93,68.21,6.43,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,66,20.57,62.04,6.43,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,67,21.86,51.49,6.41,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,68,21.0,59.46,7.26,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,69,21.86,75.92,8.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,70,20.57,60.49,8.46,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,71,20.57,65.57,8.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,72,22.29,73.48,6.86,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,73,22.29,77.34,6.41,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,74,22.5,76.18,7.69,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,75,25.07,64.35,9.43,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,76,23.79,76.37,9.0,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,77,26.14,69.62,11.57,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,78,23.36,75.92,10.29,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,79,23.36,76.44,8.98,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,80,24.43,73.48,9.79,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,1a,81,23.14,81.0,8.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,0,0.0,0.01,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,1,0.0,0.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,2,0.0,2.72,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,3,0.0,3.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,4,0.14,6.3,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,5,0.36,6.53,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,6,0.43,8.46,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,7,0.71,7.48,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,8,0.93,8.19,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,9,1.21,10.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,10,1.14,9.99,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,11,1.14,10.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,12,1.29,9.09,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,13,1.43,9.94,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,14,1.29,9.43,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,15,1.36,7.89,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,16,1.57,9.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,17,1.5,6.61,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,18,1.57,6.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,19,1.43,6.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,20,1.29,4.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,21,1.14,5.01,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,22,1.36,5.15,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,23,1.14,5.73,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,24,1.21,4.76,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,25,1.14,5.9,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,26,1.29,5.43,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,27,1.14,5.46,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,28,1.36,4.58,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,29,1.07,5.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,30,1.71,6.48,0.29,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,31,3.71,8.74,1.43,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,32,6.64,11.6,2.71,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,33,7.93,17.27,3.43,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,34,9.21,24.04,4.26,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,35,10.71,28.74,4.7,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,36,13.29,34.84,4.69,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,37,15.0,45.06,5.13,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,38,15.43,42.69,4.69,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,39,16.93,41.14,4.71,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,40,19.29,39.86,5.12,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,41,19.29,43.78,6.8,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,42,19.29,41.46,5.98,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,43,20.57,36.06,7.42,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,44,19.29,46.29,7.24,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,45,19.93,45.26,5.14,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,46,16.71,41.27,7.67,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,47,18.0,41.14,7.65,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,48,18.0,39.92,7.65,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,49,17.79,38.64,6.41,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,50,16.5,36.26,5.71,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,51,19.29,37.35,6.84,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,52,18.43,43.84,7.69,0
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,53,18.0,45.0,6.84,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,54,18.64,39.58,6.39,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,55,18.0,42.62,5.57,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,56,16.93,42.49,6.37,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,57,18.0,43.84,5.12,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,58,16.71,42.49,6.84,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,59,15.86,39.92,7.71,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,60,17.57,45.06,5.99,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,61,19.29,47.64,6.39,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,62,17.57,46.54,7.26,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,63,18.0,61.91,7.69,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,64,18.64,38.76,6.84,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,65,18.0,46.48,5.98,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,66,18.43,42.56,7.67,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,67,19.07,37.29,7.24,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,68,18.0,46.29,7.26,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,69,18.0,53.1,5.96,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,70,17.36,42.43,6.84,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,71,18.0,41.21,5.98,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,72,17.57,45.0,5.84,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,73,16.5,42.43,6.43,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,74,16.71,34.71,6.86,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,75,16.93,39.99,6.86,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,76,17.57,40.37,6.41,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,77,16.71,46.86,6.81,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,78,16.71,45.0,5.98,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,79,17.36,42.49,7.71,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,80,17.57,41.21,7.71,1
80% Vaccinated,6.5,ME_ME_TS,0,1.0,ass100_90at5,2,81,17.36,42.69,6.86,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,0,0.0,0.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,1,0.0,0.72,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,2,0.0,4.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,3,0.0,6.72,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,4,0.14,7.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,5,0.5,7.75,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,6,0.57,9.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,7,0.86,9.04,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,8,1.14,10.76,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,9,1.86,13.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,10,2.0,9.43,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,11,1.93,12.88,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,12,1.93,10.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,13,1.86,11.76,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,14,1.93,13.11,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,15,2.0,9.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,16,1.86,7.8,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,17,2.0,8.14,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,18,1.71,7.74,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,19,2.0,7.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,20,1.79,6.86,0.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,21,1.71,7.34,0.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,22,1.86,7.3,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,23,1.86,7.87,0.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,24,2.0,7.87,0.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,25,2.07,6.88,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,26,1.93,7.78,0.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,27,1.86,7.71,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,28,1.93,6.44,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,29,1.93,6.76,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,30,4.43,9.49,1.71,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,31,13.29,22.46,8.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,32,26.57,49.71,15.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,33,38.57,85.24,20.1,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,34,57.86,121.18,24.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,35,57.86,112.05,24.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,36,52.07,97.78,19.29,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,37,38.57,92.76,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,38,34.71,77.14,16.65,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,39,32.14,69.49,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,40,25.71,65.76,14.01,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,41,24.43,57.86,12.79,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,42,25.71,54.0,11.51,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,43,27.64,46.29,14.08,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,44,27.0,54.0,12.84,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,45,27.0,51.56,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,46,27.64,50.21,12.86,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,47,28.93,46.67,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,48,27.0,49.11,15.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,49,27.0,54.06,16.65,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,50,28.29,55.61,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,51,30.86,61.71,16.65,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,52,29.57,57.86,15.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,53,28.29,64.35,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,54,29.57,50.14,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,55,29.57,59.46,16.71,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,56,30.21,60.49,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,57,33.43,67.18,14.01,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,58,29.57,57.86,16.59,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,59,29.57,49.05,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,60,28.29,50.34,16.65,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,61,28.29,51.56,16.71,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,62,28.29,46.35,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,63,27.0,46.48,12.86,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,64,27.0,48.02,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,65,27.0,52.78,12.79,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,66,27.0,46.35,12.79,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,67,28.29,54.0,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,68,28.29,47.57,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,69,29.57,48.92,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,70,29.57,51.43,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,71,29.57,53.36,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,72,28.29,55.61,12.86,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,73,28.29,54.13,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,74,27.0,51.43,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,75,28.29,51.69,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,76,29.57,46.29,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,77,32.14,50.34,16.71,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,78,28.29,54.06,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,79,30.86,54.0,14.08,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,80,29.57,54.19,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,1a,81,29.57,50.59,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,0,0.0,0.01,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,1,0.0,0.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,2,0.0,2.72,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,3,0.0,3.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,4,0.14,6.3,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,5,0.36,6.53,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,6,0.43,8.46,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,7,0.71,7.48,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,8,0.93,8.19,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,9,1.21,10.29,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,10,1.14,9.99,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,11,1.14,10.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,12,1.29,9.09,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,13,1.43,9.94,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,14,1.29,9.43,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,15,1.36,7.89,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,16,1.57,9.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,17,1.5,6.61,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,18,1.57,6.86,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,19,1.43,6.0,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,20,1.29,4.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,21,1.14,5.01,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,22,1.36,5.15,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,23,1.14,5.73,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,24,1.21,4.76,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,25,1.14,5.9,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,26,1.29,5.43,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,27,1.14,5.46,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,28,1.36,4.58,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,29,1.07,5.31,0.0,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,30,3.36,7.6,1.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,31,10.93,16.74,6.41,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,32,18.43,28.74,10.24,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,33,23.79,42.49,15.41,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,34,24.43,52.78,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,35,32.14,60.49,15.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,36,34.07,61.71,17.94,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,37,32.14,59.46,17.94,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,38,29.57,65.7,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,39,30.86,63.06,14.1,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,40,30.21,61.71,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,41,25.71,54.0,14.12,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,42,27.64,50.34,15.36,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,43,25.71,54.0,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,44,27.0,59.34,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,45,28.29,55.41,15.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,46,28.29,56.64,15.3,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,47,28.29,45.06,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,48,28.29,47.57,14.08,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,49,26.36,41.34,14.14,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,50,27.0,45.06,17.94,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,51,29.57,45.06,15.43,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,52,28.29,47.64,12.86,0
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,53,27.0,54.06,15.43,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,54,28.29,47.57,15.36,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,55,28.29,47.89,14.08,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,56,29.57,57.99,14.14,1
80% Vaccinated,6.5,ME_ME_TS,0,5.0,ass100_90at5,2,57,28.93,50.21,16.71,1
