"strategy","v1trans","v2trans","vUptake","relax","R0","effect","HALY","timeHorizon","morbt","sortVar"
"Moderate Elimination",75,75,75,1,3.125,"COVID-19",-5.95,"Y1","Morbidity",4
"Moderate Elimination",75,75,75,1,3.75,"COVID-19",-13.55,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,0,2.5,"COVID-19",-2.12,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,0,3.125,"COVID-19",-4.46,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,0,3.75,"COVID-19",-8.33,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,1,2.5,"COVID-19",-2.37,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,1,3.125,"COVID-19",-5.03,"Y1","Morbidity",4
"Moderate Elimination",75,90,75,1,3.75,"COVID-19",-11.36,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,0,2.5,"COVID-19",-2.47,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,0,3.125,"COVID-19",-4.77,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,0,3.75,"COVID-19",-9.3,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,1,2.5,"COVID-19",-2.87,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,1,3.125,"COVID-19",-5.61,"Y1","Morbidity",4
"Moderate Elimination",90,50,75,1,3.75,"COVID-19",-13.34,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,0,2.5,"COVID-19",-2.18,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,0,3.125,"COVID-19",-4.1,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,0,3.75,"COVID-19",-8.06,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,1,2.5,"COVID-19",-2.38,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,1,3.125,"COVID-19",-4.57,"Y1","Morbidity",4
"Moderate Elimination",90,75,75,1,3.75,"COVID-19",-10.65,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,0,2.5,"COVID-19",-1.93,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,0,3.125,"COVID-19",-3.59,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,0,3.75,"COVID-19",-7.27,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,1,2.5,"COVID-19",-2.05,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,1,3.125,"COVID-19",-4.01,"Y1","Morbidity",4
"Moderate Elimination",90,90,75,1,3.75,"COVID-19",-9.11,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,0,2.5,"COVID-19",-2.88,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,0,3.125,"COVID-19",-6.27,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,0,3.75,"COVID-19",-10.87,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,1,2.5,"COVID-19",-3.5,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,1,3.125,"COVID-19",-7.92,"Y1","Morbidity",4
"Moderate Elimination",50,50,90,1,3.75,"COVID-19",-22.34,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,0,2.5,"COVID-19",-2.39,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,0,3.125,"COVID-19",-5.2,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,0,3.75,"COVID-19",-9.72,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,1,2.5,"COVID-19",-2.72,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,1,3.125,"COVID-19",-6.14,"Y1","Morbidity",4
"Moderate Elimination",50,75,90,1,3.75,"COVID-19",-14.35,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,0,2.5,"COVID-19",-2.16,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,0,3.125,"COVID-19",-4.64,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,0,3.75,"COVID-19",-8.61,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,1,2.5,"COVID-19",-2.35,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,1,3.125,"COVID-19",-5.23,"Y1","Morbidity",4
"Moderate Elimination",50,90,90,1,3.75,"COVID-19",-11.8,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,0,2.5,"COVID-19",-2.52,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,0,3.125,"COVID-19",-4.78,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,0,3.75,"COVID-19",-9.48,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,1,2.5,"COVID-19",-2.77,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,1,3.125,"COVID-19",-5.9,"Y1","Morbidity",4
"Moderate Elimination",75,50,90,1,3.75,"COVID-19",-13.71,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,0,2.5,"COVID-19",-2.13,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,0,3.125,"COVID-19",-4.08,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,0,3.75,"COVID-19",-8.14,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,1,2.5,"COVID-19",-2.3,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,1,3.125,"COVID-19",-4.66,"Y1","Morbidity",4
"Moderate Elimination",75,75,90,1,3.75,"COVID-19",-10.62,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,0,2.5,"COVID-19",-1.94,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,0,3.125,"COVID-19",-3.64,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,0,3.75,"COVID-19",-7.28,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,1,2.5,"COVID-19",-2,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,1,3.125,"COVID-19",-4.03,"Y1","Morbidity",4
"Moderate Elimination",75,90,90,1,3.75,"COVID-19",-8.96,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,0,2.5,"COVID-19",-2.19,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,0,3.125,"COVID-19",-4.06,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,0,3.75,"COVID-19",-8.02,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,1,2.5,"COVID-19",-2.44,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,1,3.125,"COVID-19",-4.75,"Y1","Morbidity",4
"Moderate Elimination",90,50,90,1,3.75,"COVID-19",-10.44,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,0,2.5,"COVID-19",-1.88,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,0,3.125,"COVID-19",-3.51,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,0,3.75,"COVID-19",-6.87,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,1,2.5,"COVID-19",-2.02,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,1,3.125,"COVID-19",-3.94,"Y1","Morbidity",4
"Moderate Elimination",90,75,90,1,3.75,"COVID-19",-8.17,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,0,2.5,"COVID-19",-1.66,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,0,3.125,"COVID-19",-3.19,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,0,3.75,"COVID-19",-6.17,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,1,2.5,"COVID-19",-1.77,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,1,3.125,"COVID-19",-3.4,"Y1","Morbidity",4
"Moderate Elimination",90,90,90,1,3.75,"COVID-19",-6.98,"Y1","Morbidity",4
"Moderate Elimination",50,50,60,0,2.5,"COVID-19",-6.49,"Y1","Mortality",4
"Moderate Elimination",50,50,60,0,3.125,"COVID-19",-13.91,"Y1","Mortality",4
"Moderate Elimination",50,50,60,0,3.75,"COVID-19",-24.41,"Y1","Mortality",4
"Moderate Elimination",50,50,60,1,2.5,"COVID-19",-8.14,"Y1","Mortality",4
"Moderate Elimination",50,50,60,1,3.125,"COVID-19",-19.52,"Y1","Mortality",4
"Moderate Elimination",50,50,60,1,3.75,"COVID-19",-64.94,"Y1","Mortality",4
"Moderate Elimination",50,75,60,0,2.5,"COVID-19",-5.88,"Y1","Mortality",4
"Moderate Elimination",50,75,60,0,3.125,"COVID-19",-12.3,"Y1","Mortality",4
"Moderate Elimination",50,75,60,0,3.75,"COVID-19",-23.11,"Y1","Mortality",4
"Moderate Elimination",50,75,60,1,2.5,"COVID-19",-7.1,"Y1","Mortality",4
"Moderate Elimination",50,75,60,1,3.125,"COVID-19",-15.86,"Y1","Mortality",4
"Moderate Elimination",50,75,60,1,3.75,"COVID-19",-43.31,"Y1","Mortality",4
"Moderate Elimination",50,90,60,0,2.5,"COVID-19",-5.33,"Y1","Mortality",4
"Moderate Elimination",50,90,60,0,3.125,"COVID-19",-11.41,"Y1","Mortality",4
"Moderate Elimination",50,90,60,0,3.75,"COVID-19",-21.74,"Y1","Mortality",4
"Moderate Elimination",50,90,60,1,2.5,"COVID-19",-6.29,"Y1","Mortality",4
"Moderate Elimination",50,90,60,1,3.125,"COVID-19",-14.38,"Y1","Mortality",4
"Moderate Elimination",50,90,60,1,3.75,"COVID-19",-36.78,"Y1","Mortality",4
"Moderate Elimination",75,50,60,0,2.5,"COVID-19",-5.79,"Y1","Mortality",4
"Moderate Elimination",75,50,60,0,3.125,"COVID-19",-12.03,"Y1","Mortality",4
"Moderate Elimination",75,50,60,0,3.75,"COVID-19",-22.06,"Y1","Mortality",4
"Moderate Elimination",75,50,60,1,2.5,"COVID-19",-7.1,"Y1","Mortality",4
"Moderate Elimination",75,50,60,1,3.125,"COVID-19",-15.26,"Y1","Mortality",4
"Moderate Elimination",75,50,60,1,3.75,"COVID-19",-48.71,"Y1","Mortality",4
"Moderate Elimination",75,75,60,0,2.5,"COVID-19",-5.13,"Y1","Mortality",4
"Moderate Elimination",75,75,60,0,3.125,"COVID-19",-10.71,"Y1","Mortality",4
"Moderate Elimination",75,75,60,0,3.75,"COVID-19",-20.26,"Y1","Mortality",4
"Moderate Elimination",75,75,60,1,2.5,"COVID-19",-6.1,"Y1","Mortality",4
"Moderate Elimination",75,75,60,1,3.125,"COVID-19",-13.4,"Y1","Mortality",4
"Moderate Elimination",75,75,60,1,3.75,"COVID-19",-32.98,"Y1","Mortality",4
"Moderate Elimination",75,90,60,0,2.5,"COVID-19",-4.84,"Y1","Mortality",4
"Moderate Elimination",75,90,60,0,3.125,"COVID-19",-10.03,"Y1","Mortality",4
"Moderate Elimination",75,90,60,0,3.75,"COVID-19",-18.9,"Y1","Mortality",4
"Moderate Elimination",75,90,60,1,2.5,"COVID-19",-5.42,"Y1","Mortality",4
"Moderate Elimination",75,90,60,1,3.125,"COVID-19",-11.62,"Y1","Mortality",4
"Moderate Elimination",75,90,60,1,3.75,"COVID-19",-27.99,"Y1","Mortality",4
"Moderate Elimination",90,50,60,0,2.5,"COVID-19",-5.35,"Y1","Mortality",4
"Moderate Elimination",90,50,60,0,3.125,"COVID-19",-11.02,"Y1","Mortality",4
"Moderate Elimination",90,50,60,0,3.75,"COVID-19",-20.27,"Y1","Mortality",4
"Moderate Elimination",90,50,60,1,2.5,"COVID-19",-6.36,"Y1","Mortality",4
"Moderate Elimination",90,50,60,1,3.125,"COVID-19",-13.5,"Y1","Mortality",4
"Moderate Elimination",90,50,60,1,3.75,"COVID-19",-35.3,"Y1","Mortality",4
"Moderate Elimination",90,75,60,0,2.5,"COVID-19",-4.84,"Y1","Mortality",4
"Moderate Elimination",90,75,60,0,3.125,"COVID-19",-9.83,"Y1","Mortality",4
"Moderate Elimination",90,75,60,0,3.75,"COVID-19",-18.73,"Y1","Mortality",4
"Moderate Elimination",90,75,60,1,2.5,"COVID-19",-5.36,"Y1","Mortality",4
"Moderate Elimination",90,75,60,1,3.125,"COVID-19",-11.4,"Y1","Mortality",4
"Moderate Elimination",90,75,60,1,3.75,"COVID-19",-27.62,"Y1","Mortality",4
"Moderate Elimination",90,90,60,0,2.5,"COVID-19",-4.39,"Y1","Mortality",4
"Moderate Elimination",90,90,60,0,3.125,"COVID-19",-8.92,"Y1","Mortality",4
"Moderate Elimination",90,90,60,0,3.75,"COVID-19",-17.72,"Y1","Mortality",4
"Moderate Elimination",90,90,60,1,2.5,"COVID-19",-4.92,"Y1","Mortality",4
"Moderate Elimination",90,90,60,1,3.125,"COVID-19",-10.37,"Y1","Mortality",4
"Moderate Elimination",90,90,60,1,3.75,"COVID-19",-23.76,"Y1","Mortality",4
"Moderate Elimination",50,50,75,0,2.5,"COVID-19",-5.27,"Y1","Mortality",4
"Moderate Elimination",50,50,75,0,3.125,"COVID-19",-10.85,"Y1","Mortality",4
"Moderate Elimination",50,50,75,0,3.75,"COVID-19",-19.93,"Y1","Mortality",4
"Moderate Elimination",50,50,75,1,2.5,"COVID-19",-6.43,"Y1","Mortality",4
"Moderate Elimination",50,50,75,1,3.125,"COVID-19",-13.48,"Y1","Mortality",4
"Moderate Elimination",50,50,75,1,3.75,"COVID-19",-42.55,"Y1","Mortality",4
"Moderate Elimination",50,75,75,0,2.5,"COVID-19",-4.74,"Y1","Mortality",4
"Moderate Elimination",50,75,75,0,3.125,"COVID-19",-9.59,"Y1","Mortality",4
"Moderate Elimination",50,75,75,0,3.75,"COVID-19",-18.11,"Y1","Mortality",4
"Moderate Elimination",50,75,75,1,2.5,"COVID-19",-5.3,"Y1","Mortality",4
"Moderate Elimination",50,75,75,1,3.125,"COVID-19",-11.68,"Y1","Mortality",4
"Moderate Elimination",50,75,75,1,3.75,"COVID-19",-28.78,"Y1","Mortality",4
"Moderate Elimination",50,90,75,0,2.5,"COVID-19",-4.29,"Y1","Mortality",4
"Moderate Elimination",50,90,75,0,3.125,"COVID-19",-8.76,"Y1","Mortality",4
"Moderate Elimination",50,90,75,0,3.75,"COVID-19",-16.9,"Y1","Mortality",4
"Moderate Elimination",50,90,75,1,2.5,"COVID-19",-4.71,"Y1","Mortality",4
"Moderate Elimination",50,90,75,1,3.125,"COVID-19",-10.03,"Y1","Mortality",4
"Moderate Elimination",50,90,75,1,3.75,"COVID-19",-24.37,"Y1","Mortality",4
"Moderate Elimination",75,50,75,0,2.5,"COVID-19",-4.44,"Y1","Mortality",4
"Moderate Elimination",75,50,75,0,3.125,"COVID-19",-9.44,"Y1","Mortality",4
"Moderate Elimination",75,50,75,0,3.75,"COVID-19",-17.41,"Y1","Mortality",4
"Moderate Elimination",75,50,75,1,2.5,"COVID-19",-5.2,"Y1","Mortality",4
"Moderate Elimination",75,50,75,1,3.125,"COVID-19",-11.6,"Y1","Mortality",4
"Moderate Elimination",75,50,75,1,3.75,"COVID-19",-29.04,"Y1","Mortality",4
"Moderate Elimination",75,75,75,0,2.5,"COVID-19",-4.07,"Y1","Mortality",4
"Moderate Elimination",75,75,75,0,3.125,"COVID-19",-8.37,"Y1","Mortality",4
"Moderate Elimination",75,75,75,0,3.75,"COVID-19",-15.88,"Y1","Mortality",4
"Moderate Elimination",75,75,75,1,2.5,"COVID-19",-4.51,"Y1","Mortality",4
"Moderate Elimination",75,75,75,1,3.125,"COVID-19",-9.96,"Y1","Mortality",4
"Moderate Elimination",75,75,75,1,3.75,"COVID-19",-21.83,"Y1","Mortality",4
"Moderate Elimination",75,90,75,0,2.5,"COVID-19",-3.74,"Y1","Mortality",4
"Moderate Elimination",75,90,75,0,3.125,"COVID-19",-7.95,"Y1","Mortality",4
"Moderate Elimination",75,90,75,0,3.75,"COVID-19",-14.52,"Y1","Mortality",4
"Moderate Elimination",75,90,75,1,2.5,"COVID-19",-4.11,"Y1","Mortality",4
"Moderate Elimination",75,90,75,1,3.125,"COVID-19",-8.73,"Y1","Mortality",4
"Moderate Elimination",75,90,75,1,3.75,"COVID-19",-19.16,"Y1","Mortality",4
"Moderate Elimination",90,50,75,0,2.5,"COVID-19",-4.1,"Y1","Mortality",4
"Moderate Elimination",90,50,75,0,3.125,"COVID-19",-8.13,"Y1","Mortality",4
"Moderate Elimination",90,50,75,0,3.75,"COVID-19",-15.62,"Y1","Mortality",4
"Moderate Elimination",90,50,75,1,2.5,"COVID-19",-4.64,"Y1","Mortality",4
"Moderate Elimination",90,50,75,1,3.125,"COVID-19",-9.22,"Y1","Mortality",4
"Moderate Elimination",90,50,75,1,3.75,"COVID-19",-21.1,"Y1","Mortality",4
"Moderate Elimination",90,75,75,0,2.5,"COVID-19",-3.78,"Y1","Mortality",4
"Moderate Elimination",90,75,75,0,3.125,"COVID-19",-7.26,"Y1","Mortality",4
"Moderate Elimination",90,75,75,0,3.75,"COVID-19",-14.02,"Y1","Mortality",4
"Moderate Elimination",90,75,75,1,2.5,"COVID-19",-4.05,"Y1","Mortality",4
"Moderate Elimination",90,75,75,1,3.125,"COVID-19",-7.9,"Y1","Mortality",4
"Moderate Elimination",90,75,75,1,3.75,"COVID-19",-17.79,"Y1","Mortality",4
"Moderate Elimination",90,90,75,0,2.5,"COVID-19",-3.44,"Y1","Mortality",4
"Moderate Elimination",90,90,75,0,3.125,"COVID-19",-6.6,"Y1","Mortality",4
"Moderate Elimination",90,90,75,0,3.75,"COVID-19",-13.06,"Y1","Mortality",4
"Moderate Elimination",90,90,75,1,2.5,"COVID-19",-3.7,"Y1","Mortality",4
"Moderate Elimination",90,90,75,1,3.125,"COVID-19",-7.22,"Y1","Mortality",4
"Moderate Elimination",90,90,75,1,3.75,"COVID-19",-15.74,"Y1","Mortality",4
"Moderate Elimination",50,50,90,0,2.5,"COVID-19",-3.91,"Y1","Mortality",4
"Moderate Elimination",50,50,90,0,3.125,"COVID-19",-8.78,"Y1","Mortality",4
"Moderate Elimination",50,50,90,0,3.75,"COVID-19",-15.42,"Y1","Mortality",4
"Moderate Elimination",50,50,90,1,2.5,"COVID-19",-4.61,"Y1","Mortality",4
"Moderate Elimination",50,50,90,1,3.125,"COVID-19",-10.42,"Y1","Mortality",4
"Moderate Elimination",50,50,90,1,3.75,"COVID-19",-26.87,"Y1","Mortality",4
"Moderate Elimination",50,75,90,0,2.5,"COVID-19",-3.51,"Y1","Mortality",4
"Moderate Elimination",50,75,90,0,3.125,"COVID-19",-7.78,"Y1","Mortality",4
"Moderate Elimination",50,75,90,0,3.75,"COVID-19",-14.38,"Y1","Mortality",4
"Moderate Elimination",50,75,90,1,2.5,"COVID-19",-3.82,"Y1","Mortality",4
"Moderate Elimination",50,75,90,1,3.125,"COVID-19",-8.79,"Y1","Mortality",4
"Moderate Elimination",50,75,90,1,3.75,"COVID-19",-19.46,"Y1","Mortality",4
"Moderate Elimination",50,90,90,0,2.5,"COVID-19",-3.35,"Y1","Mortality",4
"Moderate Elimination",50,90,90,0,3.125,"COVID-19",-7.22,"Y1","Mortality",4
"Moderate Elimination",50,90,90,0,3.75,"COVID-19",-13.34,"Y1","Mortality",4
"Moderate Elimination",50,90,90,1,2.5,"COVID-19",-3.56,"Y1","Mortality",4
"Moderate Elimination",50,90,90,1,3.125,"COVID-19",-7.91,"Y1","Mortality",4
"Moderate Elimination",50,90,90,1,3.75,"COVID-19",-16.98,"Y1","Mortality",4
"Moderate Elimination",75,50,90,0,2.5,"COVID-19",-3.57,"Y1","Mortality",4
"Moderate Elimination",75,50,90,0,3.125,"COVID-19",-7.02,"Y1","Mortality",4
"Moderate Elimination",75,50,90,0,3.75,"COVID-19",-13.65,"Y1","Mortality",4
"Moderate Elimination",75,50,90,1,2.5,"COVID-19",-3.85,"Y1","Mortality",4
"Moderate Elimination",75,50,90,1,3.125,"COVID-19",-8.09,"Y1","Mortality",4
"Moderate Elimination",75,50,90,1,3.75,"COVID-19",-17.95,"Y1","Mortality",4
"Moderate Elimination",75,75,90,0,2.5,"COVID-19",-3.26,"Y1","Mortality",4
"Moderate Elimination",75,75,90,0,3.125,"COVID-19",-6.38,"Y1","Mortality",4
"Moderate Elimination",75,75,90,0,3.75,"COVID-19",-12.41,"Y1","Mortality",4
"Moderate Elimination",75,75,90,1,2.5,"COVID-19",-3.43,"Y1","Mortality",4
"Moderate Elimination",75,75,90,1,3.125,"COVID-19",-6.94,"Y1","Mortality",4
"Moderate Elimination",75,75,90,1,3.75,"COVID-19",-15.15,"Y1","Mortality",4
"Moderate Elimination",75,90,90,0,2.5,"COVID-19",-3.08,"Y1","Mortality",4
"Moderate Elimination",75,90,90,0,3.125,"COVID-19",-5.93,"Y1","Mortality",4
"Moderate Elimination",75,90,90,0,3.75,"COVID-19",-11.74,"Y1","Mortality",4
"Moderate Elimination",75,90,90,1,2.5,"COVID-19",-3.17,"Y1","Mortality",4
"Moderate Elimination",75,90,90,1,3.125,"COVID-19",-6.35,"Y1","Mortality",4
"Moderate Elimination",75,90,90,1,3.75,"COVID-19",-13.6,"Y1","Mortality",4
"Moderate Elimination",90,50,90,0,2.5,"COVID-19",-3.18,"Y1","Mortality",4
"Moderate Elimination",90,50,90,0,3.125,"COVID-19",-6.14,"Y1","Mortality",4
"Moderate Elimination",90,50,90,0,3.75,"COVID-19",-11.97,"Y1","Mortality",4
"Moderate Elimination",90,50,90,1,2.5,"COVID-19",-3.46,"Y1","Mortality",4
"Moderate Elimination",90,50,90,1,3.125,"COVID-19",-6.76,"Y1","Mortality",4
"Moderate Elimination",90,50,90,1,3.75,"COVID-19",-14.43,"Y1","Mortality",4
"Moderate Elimination",90,75,90,0,2.5,"COVID-19",-2.93,"Y1","Mortality",4
"Moderate Elimination",90,75,90,0,3.125,"COVID-19",-5.61,"Y1","Mortality",4
"Moderate Elimination",90,75,90,0,3.75,"COVID-19",-10.94,"Y1","Mortality",4
"Moderate Elimination",90,75,90,1,2.5,"COVID-19",-3.09,"Y1","Mortality",4
"Moderate Elimination",90,75,90,1,3.125,"COVID-19",-6.02,"Y1","Mortality",4
"Moderate Elimination",90,75,90,1,3.75,"COVID-19",-12.33,"Y1","Mortality",4
"Moderate Elimination",90,90,90,0,2.5,"COVID-19",-2.7,"Y1","Mortality",4
"Moderate Elimination",90,90,90,0,3.125,"COVID-19",-5.3,"Y1","Mortality",4
"Moderate Elimination",90,90,90,0,3.75,"COVID-19",-10.29,"Y1","Mortality",4
"Moderate Elimination",90,90,90,1,2.5,"COVID-19",-2.84,"Y1","Mortality",4
"Moderate Elimination",90,90,90,1,3.125,"COVID-19",-5.52,"Y1","Mortality",4
"Moderate Elimination",90,90,90,1,3.75,"COVID-19",-11.26,"Y1","Mortality",4
"Tight Suppression",50,50,60,0,2.5,"COVID-19",-20.37,"Y1","Morbidity",4
"Tight Suppression",50,50,60,0,3.125,"COVID-19",-73.02,"Y1","Morbidity",4
"Tight Suppression",50,50,60,0,3.75,"COVID-19",-96.39,"Y1","Morbidity",4
"Tight Suppression",50,50,60,1,2.5,"COVID-19",-33.32,"Y1","Morbidity",4
"Tight Suppression",50,50,60,1,3.125,"COVID-19",-257.32,"Y1","Morbidity",4
"Tight Suppression",50,50,60,1,3.75,"COVID-19",-333.7,"Y1","Morbidity",4
"Tight Suppression",50,75,60,0,2.5,"COVID-19",-14.64,"Y1","Morbidity",4
"Tight Suppression",50,75,60,0,3.125,"COVID-19",-63.22,"Y1","Morbidity",4
"Tight Suppression",50,75,60,0,3.75,"COVID-19",-89.92,"Y1","Morbidity",4
"Tight Suppression",50,75,60,1,2.5,"COVID-19",-19.81,"Y1","Morbidity",4
"Tight Suppression",50,75,60,1,3.125,"COVID-19",-154.6,"Y1","Morbidity",4
"Tight Suppression",50,75,60,1,3.75,"COVID-19",-285.23,"Y1","Morbidity",4
"Tight Suppression",50,90,60,0,2.5,"COVID-19",-12.76,"Y1","Morbidity",4
"Tight Suppression",50,90,60,0,3.125,"COVID-19",-52.95,"Y1","Morbidity",4
"Tight Suppression",50,90,60,0,3.75,"COVID-19",-81.2,"Y1","Morbidity",4
"Tight Suppression",50,90,60,1,2.5,"COVID-19",-14.74,"Y1","Morbidity",4
"Tight Suppression",50,90,60,1,3.125,"COVID-19",-122.48,"Y1","Morbidity",4
"Tight Suppression",50,90,60,1,3.75,"COVID-19",-235.87,"Y1","Morbidity",4
"Tight Suppression",75,50,60,0,2.5,"COVID-19",-14.63,"Y1","Morbidity",4
"Tight Suppression",75,50,60,0,3.125,"COVID-19",-64.48,"Y1","Morbidity",4
"Tight Suppression",75,50,60,0,3.75,"COVID-19",-90.97,"Y1","Morbidity",4
"Tight Suppression",75,50,60,1,2.5,"COVID-19",-17.84,"Y1","Morbidity",4
"Tight Suppression",75,50,60,1,3.125,"COVID-19",-191.78,"Y1","Morbidity",4
"Tight Suppression",75,50,60,1,3.75,"COVID-19",-308.74,"Y1","Morbidity",4
"Tight Suppression",75,75,60,0,2.5,"COVID-19",-11.45,"Y1","Morbidity",4
"Tight Suppression",75,75,60,0,3.125,"COVID-19",-51.37,"Y1","Morbidity",4
"Tight Suppression",75,75,60,0,3.75,"COVID-19",-84.15,"Y1","Morbidity",4
"Tight Suppression",75,75,60,1,2.5,"COVID-19",-12.92,"Y1","Morbidity",4
"Tight Suppression",75,75,60,1,3.125,"COVID-19",-133.44,"Y1","Morbidity",4
"Tight Suppression",75,75,60,1,3.75,"COVID-19",-248.1,"Y1","Morbidity",4
"Tight Suppression",75,90,60,0,2.5,"COVID-19",-9.84,"Y1","Morbidity",4
"Tight Suppression",75,90,60,0,3.125,"COVID-19",-45.53,"Y1","Morbidity",4
"Tight Suppression",75,90,60,0,3.75,"COVID-19",-73.67,"Y1","Morbidity",4
"Tight Suppression",75,90,60,1,2.5,"COVID-19",-11.28,"Y1","Morbidity",4
"Tight Suppression",75,90,60,1,3.125,"COVID-19",-96.29,"Y1","Morbidity",4
"Tight Suppression",75,90,60,1,3.75,"COVID-19",-197.07,"Y1","Morbidity",4
"Tight Suppression",90,50,60,0,2.5,"COVID-19",-9.93,"Y1","Morbidity",4
"Tight Suppression",90,50,60,0,3.125,"COVID-19",-55.72,"Y1","Morbidity",4
"Tight Suppression",90,50,60,0,3.75,"COVID-19",-89.4,"Y1","Morbidity",4
"Tight Suppression",90,50,60,1,2.5,"COVID-19",-10.77,"Y1","Morbidity",4
"Tight Suppression",90,50,60,1,3.125,"COVID-19",-160.71,"Y1","Morbidity",4
"Tight Suppression",90,50,60,1,3.75,"COVID-19",-296.89,"Y1","Morbidity",4
"Tight Suppression",90,75,60,0,2.5,"COVID-19",-8.79,"Y1","Morbidity",4
"Tight Suppression",90,75,60,0,3.125,"COVID-19",-46.35,"Y1","Morbidity",4
"Tight Suppression",90,75,60,0,3.75,"COVID-19",-79.64,"Y1","Morbidity",4
"Tight Suppression",90,75,60,1,2.5,"COVID-19",-9.25,"Y1","Morbidity",4
"Tight Suppression",90,75,60,1,3.125,"COVID-19",-100.43,"Y1","Morbidity",4
"Tight Suppression",90,75,60,1,3.75,"COVID-19",-230.27,"Y1","Morbidity",4
"Tight Suppression",90,90,60,0,2.5,"COVID-19",-7.79,"Y1","Morbidity",4
"Tight Suppression",90,90,60,0,3.125,"COVID-19",-40.04,"Y1","Morbidity",4
"Tight Suppression",90,90,60,0,3.75,"COVID-19",-69.59,"Y1","Morbidity",4
"Tight Suppression",90,90,60,1,2.5,"COVID-19",-8.18,"Y1","Morbidity",4
"Tight Suppression",90,90,60,1,3.125,"COVID-19",-76.43,"Y1","Morbidity",4
"Tight Suppression",90,90,60,1,3.75,"COVID-19",-164.78,"Y1","Morbidity",4
"Tight Suppression",50,50,75,0,2.5,"COVID-19",-14.87,"Y1","Morbidity",4
"Tight Suppression",50,50,75,0,3.125,"COVID-19",-62.91,"Y1","Morbidity",4
"Tight Suppression",50,50,75,0,3.75,"COVID-19",-90.5,"Y1","Morbidity",4
"Tight Suppression",50,50,75,1,2.5,"COVID-19",-22.09,"Y1","Morbidity",4
"Tight Suppression",50,50,75,1,3.125,"COVID-19",-185.49,"Y1","Morbidity",4
