"v1trans","v2trans","vUptake","strategy","relax","R0","timeHorizon","effect","HALY"
75,50,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-341.143880225718
90,50,90,"Tight Suppression",0,3.125,"Y1","Anxiety",39.8406871128827
50,75,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-751.272080652416
75,75,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-271.097396686673
90,75,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-442.262211302295
50,90,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-522.047066083178
75,90,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-220.280714984983
90,90,90,"Tight Suppression",0,3.125,"Y1","Anxiety",-335.060389898717
50,50,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-42.5618327688426
75,50,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-595.342031633481
90,50,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-241.862216452137
50,75,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",43.1398374959826
75,75,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-616.522238310426
90,75,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-523.063309676945
50,90,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-628.737018629909
75,90,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-721.061899513006
90,90,60,"Moderate Elimination",0,3.125,"Y1","Anxiety",-639.074915042147
50,50,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-473.400852596387
75,50,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-72.0971587114037
90,50,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-338.09757088311
50,75,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",86.4944681990891
75,75,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-249.461897369474
90,75,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-685.254046879709
50,90,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-196.156948758289
75,90,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-558.539466653019
90,90,75,"Moderate Elimination",0,3.125,"Y1","Anxiety",-351.445440854877
50,50,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-117.444008542225
75,50,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-457.155519584194
90,50,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",39.4768522121012
50,75,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-92.3577753826976
75,75,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-430.773285869509
90,75,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-208.430178649724
50,90,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-317.206393415108
75,90,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-509.998401813209
90,90,90,"Moderate Elimination",0,3.125,"Y1","Anxiety",-106.296334834769
50,50,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-387.91816723533
75,50,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-639.750769082457
90,50,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-706.312983715907
50,75,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-483.859808836132
75,75,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-474.174411455169
90,75,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-629.839882673696
50,90,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-261.722795385867
75,90,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",180.0247522071
90,90,60,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-537.999024335295
50,50,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-624.187751626596
75,50,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-106.31719622761
90,50,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",39.3089878372848
50,75,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-591.69665183872
75,75,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-455.954770976678
90,75,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-675.125438673422
50,90,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-323.329351330176
75,90,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-39.1342574264855
90,90,75,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-58.0152438022197
50,50,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-8.06906698271637
75,50,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-176.329497434199
90,50,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-713.954820716754
50,75,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-625.713149039075
75,75,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-645.17630469054
90,75,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",3.51167847402389
50,90,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-537.904478562996
75,90,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-721.857710694894
90,90,90,"Aggressive Elimination",0,3.125,"Y1","Anxiety",-585.991182085127
50,50,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-605.839795619249
75,50,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-345.50452134572
90,50,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-736.627206625417
50,75,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-187.411935720593
75,75,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-178.459432162345
90,75,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-321.612216252834
50,90,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-306.128607783467
75,90,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-718.061174685135
90,90,60,"Loose Suppression",1,3.125,"Y1","Anxiety",-562.509840540588
50,50,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-246.850460488349
75,50,75,"Loose Suppression",1,3.125,"Y1","Anxiety",185.699046636
90,50,75,"Loose Suppression",1,3.125,"Y1","Anxiety",129.722189204767
50,75,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-171.046039974317
75,75,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-232.587840361521
90,75,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-139.029961964116
50,90,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-625.475035933778
75,90,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-286.410647863522
90,90,75,"Loose Suppression",1,3.125,"Y1","Anxiety",-635.879835998639
50,50,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-688.21695628576
75,50,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-355.826895404607
90,50,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-404.861255036667
50,75,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-715.888132760301
75,75,90,"Loose Suppression",1,3.125,"Y1","Anxiety",93.8161404803395
90,75,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-374.060341343284
50,90,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-677.726254984736
75,90,90,"Loose Suppression",1,3.125,"Y1","Anxiety",-351.020968472585
90,90,90,"Loose Suppression",1,3.125,"Y1","Anxiety",113.930207723752
50,50,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-113.911326462403
75,50,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-132.519265124574
90,50,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-530.577059788629
50,75,60,"Tight Suppression",1,3.125,"Y1","Anxiety",8.21861349977548
75,75,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-287.219529226422
90,75,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-695.274521084502
50,90,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-35.3391975630075
75,90,60,"Tight Suppression",1,3.125,"Y1","Anxiety",147.259145090356
90,90,60,"Tight Suppression",1,3.125,"Y1","Anxiety",-435.798579081893
50,50,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-638.205098640174
75,50,75,"Tight Suppression",1,3.125,"Y1","Anxiety",194.905610335991
90,50,75,"Tight Suppression",1,3.125,"Y1","Anxiety",50.860372185707
50,75,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-85.1370917633176
75,75,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-136.03915059939
90,75,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-187.317788787186
50,90,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-365.254608634859
75,90,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-713.80054783076
90,90,75,"Tight Suppression",1,3.125,"Y1","Anxiety",-489.325308892876
50,50,90,"Tight Suppression",1,3.125,"Y1","Anxiety",7.21090943552549
75,50,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-797.92350246571
90,50,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-262.605644250289
50,75,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-331.688423128799
75,75,90,"Tight Suppression",1,3.125,"Y1","Anxiety",92.4416496884077
90,75,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-273.610944580287
50,90,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-216.813653195277
75,90,90,"Tight Suppression",1,3.125,"Y1","Anxiety",129.150654468685
90,90,90,"Tight Suppression",1,3.125,"Y1","Anxiety",-707.79400523752
50,50,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-252.028456842527
75,50,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",68.9700970426201
90,50,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-406.475870590657
50,75,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-153.59119088389
75,75,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-446.202425472438
90,75,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",107.145803328603
50,90,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-758.059115568176
75,90,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-384.027388831601
90,90,60,"Moderate Elimination",1,3.125,"Y1","Anxiety",-300.755746848881
50,50,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-340.711447829381
75,50,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-408.79660025239
90,50,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-345.824278844521
50,75,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-580.810117721558
75,75,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",124.616384552792
90,75,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-490.029645804316
50,90,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",0.403177971020297
75,90,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",148.048701509833
90,90,75,"Moderate Elimination",1,3.125,"Y1","Anxiety",-15.5532275792212
50,50,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",165.601293370128
75,50,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-587.69848193042
90,50,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",180.914834653959
50,75,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-793.974743178114
75,75,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-247.008600691333
90,75,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-524.381390260532
50,90,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-601.289453636855
75,90,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-159.666606411338
90,90,90,"Moderate Elimination",1,3.125,"Y1","Anxiety",-746.786255342886
50,50,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-384.499656455591
75,50,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",197.907165437937
90,50,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-265.041907504201
50,75,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-503.43327568844
75,75,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",133.809243142605
90,75,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-229.022744763643
50,90,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-167.06900340505
75,90,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-60.2885137312115
90,90,60,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-44.9209019541741
50,50,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-236.499976553023
75,50,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",112.450122879818
90,50,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-689.077135594562
50,75,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-550.477773137391
75,75,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-546.697798371315
90,75,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",196.263257227838
50,90,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-208.328797202557
75,90,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-223.959844745696
90,90,75,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-211.96464584209
50,50,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",161.331233149394
75,50,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-677.801378257573
90,50,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-486.107200104743
50,75,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-747.026625042781
75,75,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-728.870420670137
90,75,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-568.169312505051
50,90,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",118.770143762231
75,90,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-270.566208939999
90,90,90,"Aggressive Elimination",1,3.125,"Y1","Anxiety",-579.11730366759
50,50,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-359.56009007059
75,50,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-416.757067851722
90,50,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-574.240129161626
50,75,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-77.2267374675721
75,75,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-440.267572132871
90,75,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-538.418113207445
50,90,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-256.874479306862
75,90,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-423.624851228669
90,90,60,"Loose Suppression",0,3.75,"Y1","Anxiety",-248.37397383526
50,50,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-281.534379767254
75,50,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-136.08160703443
90,50,75,"Loose Suppression",0,3.75,"Y1","Anxiety",26.9639832433313
50,75,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-75.9552313946188
75,75,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-496.156282443553
90,75,75,"Loose Suppression",0,3.75,"Y1","Anxiety",169.104248099029
50,90,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-15.7658282667399
75,90,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-439.804149512202
90,90,75,"Loose Suppression",0,3.75,"Y1","Anxiety",-691.756080556661
50,50,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-570.658609922975
75,50,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-55.4044362623245
90,50,90,"Loose Suppression",0,3.75,"Y1","Anxiety",43.9044635742902
50,75,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-314.870987972245
75,75,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-559.031472727656
90,75,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-189.795421157032
50,90,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-712.736973725259
75,90,90,"Loose Suppression",0,3.75,"Y1","Anxiety",96.8473898712545
90,90,90,"Loose Suppression",0,3.75,"Y1","Anxiety",-460.675411112607
50,50,60,"Tight Suppression",0,3.75,"Y1","Anxiety",-564.89684311673
75,50,60,"Tight Suppression",0,3.75,"Y1","Anxiety",55.2433387376368
90,50,60,"Tight Suppression",0,3.75,"Y1","Anxiety",9.82152209617193
50,75,60,"Tight Suppression",0,3.75,"Y1","Anxiety",-585.331652266905
75,75,60,"Tight Suppression",0,3.75,"Y1","Anxiety",18.6790852341801
90,75,60,"Tight Suppression",0,3.75,"Y1","Anxiety",-388.73867848888
50,90,60,"Tight Suppression",0,3.75,"Y1","Anxiety",-711.656186450273
75,90,60,"Tight Suppression",0,3.75,"Y1","Anxiety",19.2161936312913
90,90,60,"Tight Suppression",0,3.75,"Y1","Anxiety",-632.652135752141
50,50,75,"Tight Suppression",0,3.75,"Y1","Anxiety",137.955998117104
75,50,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-218.529563816264
90,50,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-755.270358594134
50,75,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-28.1117583625019
75,75,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-634.928422234952
90,75,75,"Tight Suppression",0,3.75,"Y1","Anxiety",47.9520755354315
50,90,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-755.624690279365
75,90,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-632.463962491602
90,90,75,"Tight Suppression",0,3.75,"Y1","Anxiety",-174.374980572611
50,50,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-267.524151783437
75,50,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-59.9489013664425
90,50,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-470.820714905858
50,75,90,"Tight Suppression",0,3.75,"Y1","Anxiety",116.970648569986
75,75,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-365.359450411052
90,75,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-758.440979244187
50,90,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-575.263448245823
75,90,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-187.610533507541
90,90,90,"Tight Suppression",0,3.75,"Y1","Anxiety",-704.069179901853
50,50,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-351.8440711312
75,50,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-662.785872304812
90,50,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-192.049794318155
50,75,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-727.287557395175
75,75,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-532.994411606342
90,75,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-346.589446021244
50,90,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-575.707661407068
75,90,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-604.806193104014
90,90,60,"Moderate Elimination",0,3.75,"Y1","Anxiety",-174.297465663403
50,50,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",10.1111170835793
75,50,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-681.933667697012
90,50,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-92.6928584929556
50,75,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-777.77197137475
75,75,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-289.166746847332
90,75,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-732.708021020517
50,90,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-636.553262313828
75,90,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",38.6680262628942
90,90,75,"Moderate Elimination",0,3.75,"Y1","Anxiety",-517.398652108386
50,50,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",-559.573476854712
75,50,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",-76.8042064271868
90,50,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",164.440015610307
50,75,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",194.308286346495
75,75,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",20.6606097519397
90,75,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",92.1791894827038
50,90,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",-716.459129191935
75,90,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",-490.849298145622
90,90,90,"Moderate Elimination",0,3.75,"Y1","Anxiety",-759.565367083997
50,50,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-82.5165521353484
75,50,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-259.659821121022
90,50,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-770.950048184022
50,75,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-440.357478288934
75,75,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-460.902464296669
90,75,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-17.5589699763805
50,90,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-380.906788120046
75,90,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-247.776737390086
90,90,60,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-193.912371480838
50,50,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-16.3447027560324
75,50,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-755.510127358139
90,50,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-94.1252964083106
50,75,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-37.4016258399934
75,75,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-432.332311710343
90,75,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-613.960695872083
50,90,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-394.206100096926
75,90,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-744.185667671263
90,90,75,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-708.958834130317
50,50,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-636.571283172816
75,50,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-508.019622135907
90,50,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-452.366501512006
50,75,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",182.654789928347
75,75,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-625.465489644557
90,75,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",133.51148488
50,90,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-135.678803734481
75,90,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",-790.973471663892
90,90,90,"Aggressive Elimination",0,3.75,"Y1","Anxiety",83.0186454579234
50,50,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-435.845905169845
75,50,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-341.708644479513
90,50,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-399.077723221853
50,75,60,"Loose Suppression",1,3.75,"Y1","Anxiety",6.18796357884999
75,75,60,"Loose Suppression",1,3.75,"Y1","Anxiety",23.4818943310529
90,75,60,"Loose Suppression",1,3.75,"Y1","Anxiety",122.58020862937
50,90,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-528.733075316995
75,90,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-280.650312732905
90,90,60,"Loose Suppression",1,3.75,"Y1","Anxiety",-313.640908058733
